ScripID,ScripCode,ScripName,OurSectorClassification
517407,TOYAMA ELECT,TOYAM ELECTR(BSE INDONEXT) (BSE code:517407)   ,Telecom
517417,PATEL AIRTEM,Patels Airtemp (India) Ltd. (BSE code:517417)   ,Engineering
517449,MAGNA ELECTR,Magna Electro Castings Ltd(NDA) (BSE code:517449)   ,Steel
532712,REL COM LTD ,Reliance Communications Ltd. (BSE code:532712)   ,Telecom
512499,SHALIMAR PRO,SHALIMAR PRO (BSE code:512499)   ,Food Processing
530707,AFTEK LTD   ,Aftek Ltd. (BSE code:530707)   ,IT
514183,BLA ROS IND ,BLA ROS IND (BSE code:514183)   ,Textile
532303,INTEGRA.HITE,INTEG HITECH (BSE code:532303)   ,IT
530393,DB INT.ST.BR,DB(INTR) STBR (BSE code:530393)   ,Financial Services
512519,DONEAR IND. ,Donear Industries Ltd. (BSE code:512519)   ,Textile
521038,TAM.JAI.MILL,Tamilnadu Jay Bharath Mills Ltd (BSE code:521038)   ,Textile
522085,STONE INDIA ,Stone India Ltd. (BSE code:522085)   ,Engineering
513434,TATA METALIK,Tata Metaliks Limited (BSE code:513434)   ,Steel
532619,UTV SOFTWARE,UTV Software Communications Ltd (BSE code:532619)   ,Media and Entertainment
526807,SEAMEC LTD  ,Seamec Ltd. (BSE code:526807)   ,Shipping
531678,ANAND CREDIT,Anand Credit (Bse Code: 531678 ),Financial Services
514010,HIM.FIBRES  ,Him.Fibres   (Bse Code: 514010 ),Textile
960568,SREI INFRAST,Srei Infrast (Bse Code: 960568 ),Un classified
533158,THANGAMAYIL ,Thangamayil  (Bse Code: 533158 ),Fashion and personal items
513727,RANJEEV ALLO,Ranjeev Allo,Steel
507543,CORAGRADM   ,Coragradm   ,Others
890134,IBN18PP     ,Ibn18pp     ,Un classified
519479,OMEGA AGSEED,Omega Agseed,Others
512355,ANUKARAN COM,Anukaran Com,Others
531543,JINDAL WORLD,Jindal Worldwide Ltd. (BSE code:531543)   ,Others
524669,HESTER BISC ,Hester Biosciences Ltd (BSE code:524669)   ,Others
532915,RELIGARE ENT,Religare Enterprises Limited (BSE code:532915)   ,Financial Services
508306,LEDO TEA CO ,Ledo Tea Co  (Bse Code: 508306 ),Agricultural Related
514211,SUMEET INDS.,Sumeet Industries Ltd (BSE code:514211)   ,Textile
532953,V GUARD IND ,V-Guard Industries Ltd. (BSE code:532953)   ,Engineering
531675,TRICOM INDIA,Tricom India Ltd. (BSE code:531675)   ,IT
526574,ENTERPR.INTE,ENTERPR.INTE (BSE code:526574)   ,Others
522150,ADITYA FORGE,ADITYA FORGE (BSE code:522150)   ,Engineering
500027,ATUL LTD.   ,Atul Ltd.    (Bse Code: 500027 ),Dye Material
500096,DABUR (I)   ,Dabur (I)    (Bse Code: 500096 ),Personal Care
500132,EMPEE SUGARS,Empee Sugars (Bse Code: 500132 ),Sugar
512103,NIDHI GRANIT,NIDHI GRANIT (BSE code:512103)   ,Construction and Building Materials
532909,GRABAL ALOK ,GRABAL ALOK (BSE code:532909)   ,Textile
532747,KFA         ,Kingfisher Airlines Ltd (BSE code:532747)   ,Aviation
530611,STURDY INDS ,Sturdy Industries Ltd (BSE code:530611)   ,Plastic Processing
526801,PSL LTD     ,PSL Limited (BSE code:526801)   ,Engineering
519156,VADILAL IND ,Vadilal Industries Ltd(NDA) (BSE code:519156)   ,Food Processing
502465,SPECIALITY P,Speciality P (Bse Code: 502465 ),Paper
532931,BURNPUR     ,BURNPUR CEMENT LTD. (BSE code:532931)   ,Cement
531199,GLANCE FIN. ,GLANCE FINAN (BSE code:531199)   ,Financial Services
517399,VXL INSTRUM.,VXL Instruments Ltd(NDA) (BSE code:517399)   ,IT
532659,INFRA DEVFIN,Infrastructure Development Finance Co. (BSE code:532659)   ,Financial Services
508807,IST LTD.    ,Ist Ltd.     (Bse Code: 508807 ),Diversified
532548,CENTURYPLY  ,Century Plyboards India Ltd (BSE code:532548)   ,Others
500092,CRISIL LTD  ,Crisil Ltd   (Bse Code: 500092 ),Financial Services
530843,CUPID LTD   ,Cupid Ltd(NDA) (BSE code:530843)   ,Pharmaceuticals
511451,DHARANI FIN.,DHARANI FINA (BSE code:511451)   ,Financial Services
512135,ENSA STEEL  ,ENSA STEEL I (BSE code:512135)   ,Steel
532684,EVEREST KANT,Everest Kanto Cylinder Ltd. (BSE code:532684)   ,Engineering
531049,NEELKANTH RO,NEELKANTH RO (BSE code:531049)   ,Mining
508875,NITIN ALLOY ,Nitin Alloy  (Bse Code: 508875 ),Steel
507690,ORIENT BEVER,Orient Bever (Bse Code: 507690 ),Food Processing
523467,JAIMATA GLAS,JAI MATA GLA (BSE code:523467)   ,Glass
532624,JINDALPH    ,Jindal Photo Limited (BSE code:532624)   ,Others
531410,GUJ.FOILS   ,Gujarat Foils Ltd (BSE code:531410)   ,Non Ferrous Metals
506480,GULF OIL COR,Gulf Oil Cor (Bse Code: 506480 ),Oil and Gas
500248,MAVI IND    ,Mavi Ind     (Bse Code: 500248 ),Textile
514242,MH MILLS IND,MH MILLS & I (BSE code:514242)   ,Textile
532850,MIC ELECTRON,MIC Electronics Limited (BSE code:532850)   ,Engineering
532745,JRG SECUR   ,JRG Securities Limited (BSE code:532745)   ,Financial Services
507960,GUJ.HOTELS  ,Guj.Hotels   (Bse Code: 507960 ),Tourism and Hotels
532764,GWALIOR CHEM,Gwalior Chemical Industries Limited (BSE code:532764)   ,Chemicals
500467,HARR.MALAYAL,Harr.Malayal (Bse Code: 500467 ),Agricultural Related
532855,HARYA CAPFIN,HARYA CAPFIN (BSE code:532855)   ,Financial Services
531515,MAHAN IND.  ,MAHAN INDUST (BSE code:531515)   ,Others
530059,MAHARAJA SHR,Maharaja Shree Umaid Mills Ltd. (BSE code:530059)   ,Textile
532357,MUKTA ARTS  ,Mukta Arts Limited (BSE code:532357)   ,Media and Entertainment
521109,NAGREEKA EXP,Nagreeka Exports Limited (BSE code:521109)   ,Textile
945692,ECL20       ,Ecl20        (Bse Code: 945692 ),Un classified
511640,Sanghi Corpo,Sanghi Corpo,Others
531694,RAINBOW FOUN,Rainbow Foundations Limited (BSE code:531694)   ,Real Estate
517522,RAJ GLO WIR ,Rajaratan Global Wire Ltd (BSE code:517522)   ,Steel
531233,RASI ELECTRO,RASI ELECTRO (BSE code:531233)   ,Engineering
511585,REGENCY TRUS,REGENCY INV. (BSE code:511585)   ,Financial Services
532389,VALECHA ENGG,Valecha Engineering Limited (BSE code:532389)   ,Power
532618,VISHALEXPO  ,Vishal Exports Overseas Ltd(NDA) (BSE code:532618)   ,Others
513713,WHITE DIAMON,WHITE DIAM I (BSE code:513713)   ,Fashion and personal items
526471,WINSOME BREW,Winsome Breweries Ltd(NDA) (BSE code:526471)   ,Breweries and Distilleries
530993,SARTHAK GLOB,SARTHAK GLOB (BSE code:530993)   ,Financial Services
513436,SHAH ALLOYS ,Shah Alloys Ltd. (BSE code:513436)   ,Steel
526335,SHREYAS INTE,Shreyas Intermediates Limited (BSE code:526335)   ,Chemicals
526508,SKS LOG LTD ,S K S Logistics Limited (BSE code:526508)   ,Shipping
500058,BIHAR SPONGE,Bihar Sponge (Bse Code: 500058 ),Steel
523457,BOC (I) LTD.,BOC India Limited (BSE code:523457)   ,Chemicals
531137,GEMSTONE INV,GEMSTONE INV (BSE code:531137)   ,Financial Services
532312,GEOMETRIC L ,Geometric Ltd. (BSE code:532312)   ,IT
505665,ANTIF BEARNG,Antif Bearng (Bse Code: 505665 ),Engineering
531524,I.C.S.A. IND,ICSA India Ltd. (BSE code:531524)   ,Power
961670,ICIRIBSEPT07,Iciribsept07 (Bse Code: 961670 ),Un classified
532814,INDIAN BANK ,Indian Bank (BSE code:532814)   ,Banks
700109,ISPAT PR SH ,ISPAT PR SH (BSE code:700109)   ,Un classified
532179,CORPN.BANK  ,Corporation Bank (BSE code:532179)   ,Banks
522001,CRANEX LTD. ,CRANEX LTD (BSE code:522001)   ,Engineering
532488,DIVI'S LAB. ,Divi'S Lab.  (Bse Code: 532488 ),Pharmaceuticals
532219,ENERGY DEV. ,Energy Development Company Ltd. (BSE code:532219)   ,Power
531615,ERA FIN.(I) ,Era E-Zone (India) Ltd (BSE code:531615)   ,Diversified
526468,EURO LEDAR F,EURO LEDER F (BSE code:526468)   ,Others
532843,FORTIS HEALT,Fortis Healthcare Limited (BSE code:532843)   ,HealthcareandHospitals
507488,G.M.BREWERI ,G.M.Breweri  (Bse Code: 507488 ),Breweries and Distilleries
945825,KOTAKSEC19  ,Kotaksec19   (Bse Code: 945825 ),Un classified
532405,CCS INFOTECH,CCS INFOTECH (BSE code:532405)   ,IT
514274,AARVEE DENIM,Aarvee Denims & Exports Ltd. (BSE code:514274)   ,Textile
523204,ABAN OFFSHO ,Aban Offshore Ltd. (BSE code:523204)   ,Engineering
500057,ABCIL       ,Abcil        (Bse Code: 500057 ),Chemicals
532910,ANIL PRODUCT,Anil Products Ltd. (BSE code:532910)   ,Others
500820,ASIAN PAINTS,Asian Paints (Bse Code: 500820 ),Paints
512573,AVANTI FEEDS,Avanti Feeds Ltd(NDA) (BSE code:512573)   ,Food Processing
500102,BALARPUR IND,Balarpur Ind (Bse Code: 500102 ),Paper
503960,BHARAT BIJLE,Bharat Bijle (Bse Code: 503960 ),Engineering
519500,BKV INDUSTRS,BKV INDUSTRS (BSE code:519500)   ,Food Processing
531276,BOM.SWA.STOR,Bombay Swadeshi Stores Ltd(NDA) (BSE code:531276)   ,Others
517421,GANDHIM.APPL,GANDHIM.APPL (BSE code:517421)   ,Consumer Durables
530743,GEI IND SYS ,GEI Industrial Systems Ltd. (BSE code:530743)   ,Engineering
532957,GOKAK TEXTI ,Gokak Textiles Ltd (BSE code:532957)   ,Textile
532212,ARCHIES LTD ,Archies Limited (BSE code:532212)   ,Others
532397,ARMS PAPER  ,ARMS PAPER (BSE code:532397)   ,IT
504036,HIND.RECT   ,Hind.Rect    (Bse Code: 504036 ),Engineering
532174,ICICI BANK  ,ICICI Bank Limited (BSE code:532174)   ,Banks
509692,IND.CARD    ,Ind.Card     (Bse Code: 509692 ),Engineering
521016,INDO COUNT  ,Indo Count Industries Ltd(NDA) (BSE code:521016)   ,Textile
530703,INFO-DRIVE S,INFO DRIVE S (BSE code:530703)   ,IT
524164,IOL CHEM PH ,IOL Chemicals and Pharmaceuticals Ltd. (BSE code:524164)   ,Chemicals
500214,ION EXCHANGE,Ion Exchange (Bse Code: 500214 ),Engineering
511246,WHITE LION A,White Lion A (Bse Code: 511246 ),IT
522209,YOGI SUNGWON,YOGI SUNGWON (BSE code:522209)   ,Infrastructure Facilities
517500,ROTO PUMPS  ,Roto Pumps Limited (BSE code:517500)   ,Engineering
517506,TTK PRESTIGE,TTK Prestige Limited (BSE code:517506)   ,Consumer Durables
517518,LLOYD ELECT.,Lloyd Electric & Engineering Limited (BSE code:517518)   ,Engineering
517536,ONWARD TECHN,Onward Technologies Limited (BSE code:517536)   ,IT
517562,TRIGYN TECH ,Trigyn Technologies Ltd (BSE code:517562)   ,IT
518051,Vinay Cements Ltd(NDA) (BSE code:518051)   ,Vinay Cements Ltd(NDA) (BSE code:518051)   ,Cement
518091,ANJANI PORTL,Anjani Portland Cements Ltd (BSE code:518091)   ,Others
519136,NAHAR INDUST,Nahar Industrial Enterprises Limited (BSE code:519136)   ,Textile
519183,ADF FOODS LT,Wanjia Double Engine Dynamic Asset Alloc (MUTF_CN:519183)  ,Food Processing
519216,AJANTA SOYA ,Ajanta Soya Ltd(NDA) (BSE code:519216)   ,Food Processing
519299,PRIME INDS. ,PRIME PROTEI (BSE code:519299)   ,Food Processing
519359,POONA DAL   ,Poona Dal & Oil Industries Ltd(NDA) (BSE code:519359)   ,Food Processing
519383,ANIK INDS   ,Anik Industries Ltd(NDA) (BSE code:519383)   ,Food Processing
519457,VIRAT CRANE ,Virat Crane Industries Ltd(NDA) (BSE code:519457)   ,Others
519483,TAI INDUST. ,Tai Industries Ltd (BSE code:519483)   ,Food Processing
519566,SIMRAN FARMS,SIMRAN FARMS (BSE code:519566)   ,Others
520056,SUNDAR.CLAY ,Sundaram-Clayton Limited (BSE code:520056)   ,Auto Ancillaries
520086,SICAL LOG   ,SICAL Logistics Ltd. (BSE code:520086)   ,Courier and Logistic Services
520113,VESUVIUS IND,Vesuvius India Limited (BSE code:520113)   ,Engineering
520123,ABC INDIA   ,ABC INDIA LIMITED (BSE code:520123)   ,Oil and Gas
520139,JAGSON AIRLI,Jagson Airlines Ltd(NDA) (BSE code:520139)   ,Aviation
520151,SHREY SH LOG,Shreyas Shipping & Logistics Ltd (BSE code:520151)   ,Shipping
520155,ABG INFRALOG,ABG Infralogistics Ltd (BSE code:520155)   ,Engineering
521014,EUROTEX IND ,Eurotex Industries and Exports Ltd(NDA) (BSE code:521014)   ,Textile
521030,NAKODA TEXT ,Nakoda Textiles Industries Ltd(NDA) (BSE code:521030)   ,Textile
521046,VANASTH.TEXT,Vanasthali Textiles Industries(NDA) (BSE code:521046)   ,Textile
521062,NEW BOMBAY P,NEW BOMBAY P (BSE code:521062)   ,Textile
521064,ABHISHEK IND,Abhishek Industries Limited (BSE code:521064)   ,Textile
521082,SPENTEX INDS,Spentex Industries Ltd. (BSE code:521082)   ,Textile
521097,AMARJOTHI SP,Amarjothi Spinning Mills Ltd(NDA) (BSE code:521097)   ,Textile
521113,SUDITI IND. ,SUDITI IND. (BSE code:521113)   ,Textile
521133,GEM SPINNERS,GEM SPINNERS (BSE code:521133)   ,Textile
521161,SRI LAK.SAR.,Sri Lakshmi Saraswathi Textiles(Arni)Ltd (BSE code:521161)   ,Textile
521182,SEASONS FUR.,SEASONS FURN (BSE code:521182)   ,Textile
521194,SIL INVEST  ,SIL Investments Limited (BSE code:521194)   ,Financial Services
521206,SAMTEX FASH.,Samtex Fashions Ltd(NDA) (BSE code:521206)   ,Textile
521220,DAMODAR THR.,DAMODAR THRE(BSE INDONEXT) (BSE code:521220)   ,Textile
521248,KITEX GARMEN,Kitex Garments Limited (BSE code:521248)   ,Textile
532886,SEL MANUF   ,SEL Manufacturing Company Limited (BSE code:532886)   ,Textile
500429,UNIPHOS ENT.,Uniphos Ent. (Bse Code: 500429 ),Agricultural Related
512485,DHANAL.COTEX,Dhanal.Cotex,Financial Services
531338,MILE GLOBAL ,Mile Global ,Construction and Building Materials
533171,UNITED BANK ,United Bank ,Banks
512215,VORA CONST. ,Vora Const. ,Construction and Building Materials
533189,GOENKA DIAM ,Goenka Diam ,Fashion and personal items
531481,BETA-KAPPA  ,Beta-Kappa  ,Financial Services
524640,SH.CHOLOCHEM,Sh.Cholochem,Chemicals
503738,GSL (I) LTD.,Gsl (I) Ltd.,Un classified
531015,VENMAX      ,Venmax      ,Pharmaceuticals
934799,STF NCD3 RE ,Stf Ncd3 Re ,Un classified
533212,GKB OPHTHA  ,Gkb Ophtha  ,Chemicals
632955,RECLTD      ,Recltd      ,Un classified
519238,SAPTARISHI A,Saptarishi A,Food Processing
946125,EDEL29APR9B ,Edel29apr9b ,Un classified
961671,ICIRIBSEPT07,Iciribsept07,Un classified
508939,BLUE CIRCLE ,Blue Circle ,Financial Services
972437,IIFCL22JAN9 ,Iifcl22jan9 ,Un classified
533219,ASTERSILI   ,Astersili   ,Others
946127,EDEL05MAY9D ,Edel05may9d ,Un classified
501471,MAC TRADING ,Mac Trading ,Others
526025,GLOBUS CON  ,Globus Con  ,Power
533227,Asian Htl E ,Asian Htl E ,Tourism and Hotels
530457,CINERAD COMM,CINERAD COMM (BSE code:530457)   ,Others
532555,NTPC LTD    ,NTPC Limited (BSE code:532555)   ,Power
502995,MALWA COTTON,Malwa Cotton (Bse Code: 502995 ),Textile
911903,Clutch Au Lt,Clutch Au Lt,Un classified
523323,KOVAI MEDI. ,Kovai Medical Center & Hos Ltd(NDA) (BSE code:523323)   ,Others
526435,PERFECTPAC  ,PERFECT PACK (BSE code:526435)   ,Packaging
509220,PTL LTD     ,Ptl Ltd      (Bse Code: 509220 ),Tyres
508933,WELSPUN SYNT,Welspun Synt (Bse Code: 508933 ),Textile
530549,SHILPA MEDIC,Shilpa Medicare Ltd (BSE code:530549)   ,Pharmaceuticals
532432,UNITD SPR   ,United Spirits Limited (BSE code:532432)   ,Breweries and Distilleries
532885,CENTRAL BK  ,Central Bank Of India (BSE code:532885)   ,Banks
507525,AMRIT CORP  ,Amrit Corp   (Bse Code: 507525 ),Food Processing
532161,BAFFIN ENG. ,BAFIN ENG PR (BSE code:532161)   ,Engineering
590025,GINNI FIL(PS,GINNI FILA (BSE code:590025)   ,Textile
501700,INDIA NIVEH ,India Niveh  (Bse Code: 501700 ),Engineering
526821,DAI-ICHI KAR,Dai Ichi Karkaria Ltd(NDA) (BSE code:526821)   ,Chemicals
532518,J.K.AGRI GEN,JK Agri Genetics Ltd(NDA) (BSE code:532518)   ,Agricultural Related
500174,GUJ.LEASE   ,Guj.Lease    (Bse Code: 500174 ),Financial Services
511116,HFCLINFOTEL ,Hfclinfotel  (Bse Code: 511116 ),Telecom
532686,KERNEX MICRO,KERNEX MICRO (BSE code:532686)   ,IT
533121,THINKSOFT   ,THINKSOFT (BSE code:533121)   ,IT
531802,PRERNA INFR ,Prerna Infrabuild Ltd(NDA) (BSE code:531802)   ,Financial Services
512589,SITA ENTER. ,SITA ENTERPRISES L INR10 (BSE code:512589)   ,Others
531406,ANS LTD     ,ANS LTD (BSE code:531406)   ,Food Processing
507514,SOM DISTILL.,Som Distill. (Bse Code: 507514 ),Breweries and Distilleries
524667,SOTL        ,Savita Chemicals Ltd. (BSE code:524667)   ,Chemicals
505854,TRF LTD.    ,Trf Ltd.     (Bse Code: 505854 ),Engineering
522237,SHIVAGRICO  ,SHIVAGRICO (BSE code:522237)   ,Others
531600,GOGIA ISEC  ,GOGIA CAP (BSE code:531600)   ,Financial Services
590102,UTISUNDERETF,UTISUNDERETF (BSE code:590102)   ,Financial Services
530651,SOFT INF SOL,SOFT INF SOL (BSE code:530651)   ,IT
523019,B.N.RATHI SE,B N RATHI SE (BSE code:523019)   ,Financial Services
507500,BAJ HIN SUG ,Baj Hin Sug  (Bse Code: 507500 ),Sugar
531340,BERVIN INV. ,BERVIN INVES (BSE code:531340)   ,Financial Services
505681,BIMETAL BEAR,Bimetal Bear (Bse Code: 505681 ),Engineering
532346,BLUE STAR IN,Blue Star Infotech Ltd. (BSE code:532346)   ,IT
533048,GI ENGINERG ,GI Engineering Solutions Ltd (BSE code:533048)   ,Engineering
509148,GOVIND RUBB.,Govind Rubb. (Bse Code: 509148 ),Tyres
532041,HINDUSTN BIO,HINDUSTN BIO (BSE code:532041)   ,Cement
500193,HOTEL LEELA.,Hotel Leela. (Bse Code: 500193 ),Tourism and Hotels
532800,IBN18       ,IBN18 Broadcast Limited (BSE code:532800)   ,Media and Entertainment
517370,INCAP LTD.  ,INCAP LIMITE (BSE code:517370)   ,Engineering
532514,INDRA GAS   ,Indraprastha Gas Limited (BSE code:532514)   ,Oil and Gas
500875,ITC LTD.    ,Itc Ltd.     (Bse Code: 500875 ),Cigarettes
508814,COSMO FILMS ,Cosmo Films  (Bse Code: 508814 ),Packaging
500120,DIAMINES&CHM,Diamines&Chm (Bse Code: 500120 ),Chemicals
520081,EAST C.STEEL,EAST C.STEEL (BSE code:520081)   ,Steel
522183,ITL INDUSTRS,ITL INDUSTRI(BSE INDONEXT) (BSE code:522183)   ,Engineering
517534,S.V.ELECTRIC,S.V.ELECTRIC (BSE code:517534)   ,Others
500337,PRIME SECUR.,Prime Secur. (Bse Code: 500337 ),Financial Services
946515,Barclays117 ,Barclays117 ,Un classified
700088,Marathon Crp,Marathon Crp,Un classified
505324,MANUGRAPH IN,Manugraph In (Bse Code: 505324 ),Engineering
524404,MARKSANS    ,Marksans Pharma Limited (BSE code:524404)   ,Pharmaceuticals
526251,MID EAST POR,MIDEAS POR M (BSE code:526251)   ,Financial Services
532127,MOBILE TELE ,MOBILE TELEC (BSE code:532127)   ,Telecom
513265,MUKESH STEEL,MUKESH ST(P) (BSE code:513265)   ,Steel
517496,RICOH INDIA ,Ricoh India Ltd. (BSE code:517496)   ,Others
523025,SAFARI IND. ,SAFARI INDUS (BSE code:523025)   ,Packaging
502090,SAGAR CEM.  ,Sagar Cem.   (Bse Code: 502090 ),Cement
531366,KOHINOOR BRO,KOHINOOR BRO (BSE code:531366)   ,Financial Services
532730,STL GLOBAL  ,STL Global Ltd. (BSE code:532730)   ,Textile
530445,SUMERU IND  ,Sumeru Industries Ltd(NDA) (BSE code:530445)   ,Financial Services
934779,TATACAP III ,Tatacap Iii  (Bse Code: 934779 ),Un classified
513534,VARDHMAN IND,Vardhman Industries Ltd(NDA) (BSE code:513534)   ,Food Processing
522029,WINDSOR MACH,Windsor Machines Ltd(NDA) (BSE code:522029)   ,Engineering
531396,WOMEN NETWOR,M Womeninfoline.Com Ltd(NDA) (BSE code:531396)   ,Financial Services
531930,SARTHAK INDU,SARTHAK INDS (BSE code:531930)   ,Oil and Gas
505358,SCHLAF.ENGG.,Schlaf.Engg. (Bse Code: 505358 ),Engineering
523164,SIP INDUST. ,SIP INDUS LT (BSE code:523164)   ,Chemicals
590046,SMRUTHI ORG ,Smruthi Organics Ltd(NDA) (BSE code:590046)   ,Pharmaceuticals
524410,SRHHL IND   ,SRHHL IND (BSE code:524410)   ,Chemicals
531644,TOKYO FINANC,TOKYO FINANC (BSE code:531644)   ,Financial Services
500420,TORRENT PHAR,Torrent Phar (Bse Code: 500420 ),Pharmaceuticals
513063,TRANSFREIGHT,TRAN FRE CON (BSE code:513063)   ,Packaging
509992,UB ENGG.    ,Ub Engg.     (Bse Code: 509992 ),Engineering
531318,TRANSCON RES,TRANSCON RES (BSE code:531318)   ,Financial Services
521188,UNITED TEXT.,UNITED TEXTI (BSE code:521188)   ,Textile
972492,NABARD10209 ,Nabard10209  (Bse Code: 972492 ),Un classified
530961,VIKAS GLO   ,VIKAS GLO (BSE code:530961)   ,Financial Services
500280,CENTURY ENKA,Century Enka (Bse Code: 500280 ),Textile
517041,ADORWELDING ,Ador Welding Ltd. (BSE code:517041)   ,Engineering
526519,ALPINE HSG. ,ALPINE HOU D (BSE code:526519)   ,Construction and Building Materials
531268,B2B SOFT.   ,B2B SOFTWARE (BSE code:531268)   ,Financial Services
532380,BABA ARTS   ,Baba Arts Ltd (BSE code:532380)   ,Media and Entertainment
530879,BHILWARA TEX,BHILWARA TEX (BSE code:530879)   ,Textile
530249,BRIDGE SECUR,Bridge Securities Ltd(NDA) (BSE code:530249)   ,Financial Services
513528,GLITTEK GRAN,Glittek Granites Limited (BSE code:513528)   ,Mining
508869,APOLLO HOSP.,Apollo Hosp. (Bse Code: 508869 ),HealthcareandHospitals
531155,HULTA PHARMA,EPSOM PRO (BSE code:531155)   ,Pharmaceuticals
531452,NCC FINANCE ,NCC FINANC L (BSE code:531452)   ,Financial Services
530697,NEELKANTH TE,NEELKANTH TE (BSE code:530697)   ,Tourism and Hotels
590028,NICCO COR(PS,Nicco Corporation Ltd. (BSE code:590028)   ,Diversified
532789,NISSAN COPER,Nissan Copper Ltd. (BSE code:532789)   ,Non Ferrous Metals
526415,OK PLAY (I) ,OK Play India Ltd (BSE code:526415)   ,Others
532880,OMAXE LTD   ,Omaxe Limited (BSE code:532880)   ,Real Estate
500312,ONGC CORPN  ,Ongc Corpn   (Bse Code: 500312 ),Oil and Gas
524330,JAYANT AGRO ,Jayant Agro-Organics Ltd. (BSE code:524330)   ,Food Processing
512129,JAYANT MERC.,JAYANT MELC. (BSE code:512129)   ,Others
506520,JAYSHRI CHEM,Jayshri Chem (Bse Code: 506520 ),Chemicals
522263,JMC PROJECTS,JMC Projects (India) Limited (BSE code:522263)   ,Construction and Building Materials
530469,GSL SECUR.  ,GSL SECURITE (BSE code:530469)   ,Banks
517372,GUJ.INTRUX  ,Gujarat Intrux Ltd(NDA) (BSE code:517372)   ,Steel
500185,HIND.CONSTN.,Hind.Constn. (Bse Code: 500185 ),Construction and Building Materials
526795,MAHASAGAR TR,MAHASAGAR TR (BSE code:526795)   ,Others
533078,MANJEERA    ,MANJEERA (BSE code:533078)   ,Real Estate
509760,MODERN SHARE,Modern Share (Bse Code: 509760 ),Financial Services
506261,MODISON MET.,Modison Met. (Bse Code: 506261 ),Others
511766,MUTHOOT CAP ,MUTHOOT CAP (BSE code:511766)   ,Financial Services
500296,NAHAR SPG.  ,Nahar Spg.   (Bse Code: 500296 ),Textile
522004,BATLIBOI LTD,Batliboi Ltd. (BSE code:522004)   ,Engineering
522015,VCCL LTD    ,VCCL LTD (BSE code:522015)   ,Automobiles
522034,SHANTHI GEAR,Shanthi Gears Ltd. (BSE code:522034)   ,Auto Ancillaries
526492,PUNEET RESIN,PUNET RESINS (BSE code:526492)   ,Agricultural Related
526500,STR GRE WOO ,Sterling Green Woods Ltd (BSE code:526500)   ,Tourism and Hotels
526512,INTERLINK PE,INTERLINK PE (BSE code:526512)   ,Oil and Gas
526525,WORLDWIDE LE,WORLDW LE EX (BSE code:526525)   ,Others
